scaffold	pos	A.A5	A.A6	A.A7	A.A8	A.S5	A.S6	A.S7	A.S8	F.A1	F.A2	F.A3	F.A4	F.S1	F.S2	F.S3	F.S4
scaffold441|size570437	293142	87.5	69.2307692307692	77.7777777777778	100	100	66.6666666666667	94.1176470588235	90.9090909090909	63.6363636363636	70	87.5	62.5	84.6153846153846	66.6666666666667	92.3076923076923	83.3333333333333
scaffold441|size570437	293143	53.3333333333333	60.8695652173913	77.7777777777778	37.5	45.4545454545455	77.7777777777778	100	85.7142857142857	59.0909090909091	65.5172413793103	50	33.3333333333333	53.3333333333333	56.25	57.6923076923077	57.1428571428571
scaffold441|size570437	293207	70	33.3333333333333	75	27.2727272727273	43.75	50	90.4761904761905	93.75	42.4242424242424	57.6923076923077	55	31.5789473684211	27.2727272727273	56.25	76.4705882352941	60
scaffold441|size570437	293262	76.9230769230769	40.7407407407407	92.8571428571429	60	43.75	60	92.3076923076923	70	21.4285714285714	56.25	0	47.3684210526316	21.0526315789474	54.5454545454545	0	38.4615384615385
scaffold441|size570437	293307	60	63.6363636363636	90.9090909090909	33.3333333333333	45.4545454545455	66.6666666666667	70	84.6153846153846	50	61.1111111111111	50	28.5714285714286	42.1052631578947	53.3333333333333	60.7142857142857	44.4444444444444
scaffold441|size570437	293359	66.6666666666667	84.6153846153846	100	66.6666666666667	72.7272727272727	66.6666666666667	100	94.1176470588235	50	50	54.5454545454545	50	36.3636363636364	66.6666666666667	83.3333333333333	66.6666666666667
scaffold441|size570437	293587	100	89.4736842105263	100	92.3076923076923	100	100	87.5	75	80	93.75	88.8888888888889	85.7142857142857	72.7272727272727	100	88.8888888888889	100
scaffold441|size570437	293693	87.5	71.4285714285714	75	80	76.9230769230769	66.6666666666667	95.8333333333333	64.7058823529412	85.7142857142857	82.6086956521739	75	70	83.3333333333333	71.4285714285714	85.7142857142857	100
scaffold441|size570437	293705	90.9090909090909	68.75	71.4285714285714	80	76.9230769230769	55.5555555555556	100	80	73.3333333333333	81.8181818181818	68.75	72.7272727272727	66.6666666666667	50	93.75	94.4444444444444
scaffold441|size570437	293709	90.9090909090909	73.3333333333333	71.4285714285714	78.5714285714286	76.9230769230769	55.5555555555556	92	70.5882352941177	66.6666666666667	85.7142857142857	70.5882352941177	76.9230769230769	75	50	93.3333333333333	95
scaffold441|size570437	293723	90.9090909090909	76.9230769230769	57.1428571428571	73.3333333333333	81.8181818181818	54.5454545454545	91.6666666666667	75	61.5384615384615	73.6842105263158	75	81.8181818181818	81.8181818181818	57.1428571428571	92.3076923076923	94.4444444444444
scaffold441|size570437	293758	38.4615384615385	75	80	76.9230769230769	54.5454545454545	66.6666666666667	92.3076923076923	80	0	46.1538461538462	0	0	0	42.8571428571429	0	0
scaffold441|size570437	293830	75	87.5	61.5384615384615	93.75	91.6666666666667	76.9230769230769	80	89.4736842105263	63.6363636363636	63.6363636363636	57.1428571428571	54.5454545454545	83.3333333333333	100	76.9230769230769	100
scaffold441|size570437	293863	90.9090909090909	90.9090909090909	100	92.3076923076923	83.3333333333333	100	81.8181818181818	93.75	80	90.9090909090909	68.75	66.6666666666667	100	100	86.6666666666667	100
scaffold441|size570437	293882	40	80	87.5	90.9090909090909	40	100	100	81.25	0	60	0	0	0	0	0	0
scaffold441|size570437	294180	83.3333333333333	77.7777777777778	66.6666666666667	69.2307692307692	81.25	85.7142857142857	70	82.3529411764706	62.5	62.5	50	70	80	75	73.6842105263158	90.9090909090909
scaffold441|size570437	294181	83.3333333333333	78.9473684210526	68.75	76.4705882352941	100	100	81.8181818181818	68.75	90.9090909090909	78.5714285714286	75	70	100	100	76.4705882352941	87.5
scaffold441|size570437	294234	66.6666666666667	62.5	56.25	81.25	46.1538461538462	75	85.7142857142857	82.3529411764706	11.1111111111111	75	0	0	0	33.3333333333333	5.88235294117647	0
scaffold441|size570437	294270	100	75	66.6666666666667	50	90	87.5	75	76.9230769230769	71.4285714285714	90	33.3333333333333	40	70	77.7777777777778	75	100
scaffold441|size570437	294271	100	61.1111111111111	81.8181818181818	92.8571428571429	100	84.6153846153846	84.2105263157895	89.4736842105263	85.7142857142857	86.6666666666667	87.5	62.5	100	83.3333333333333	86.6666666666667	84.6153846153846
scaffold441|size570437	294292	100	66.6666666666667	83.3333333333333	86.6666666666667	100	86.6666666666667	86.3636363636364	100	100	89.4736842105263	83.3333333333333	62.5	100	85.7142857142857	81.25	84.6153846153846
scaffold441|size570437	294348	66.6666666666667	95	70	94.1176470588235	95	100	100	93.3333333333333	94.1176470588235	85	66.6666666666667	71.4285714285714	94.7368421052632	100	90.9090909090909	93.75
scaffold441|size570437	294402	16.6666666666667	84.2105263157895	90.9090909090909	78.9473684210526	57.8947368421053	92.8571428571429	100	94.7368421052632	0	31.25	0	20.8333333333333	0	45.4545454545455	0	46.6666666666667
scaffold441|size570437	294424	80	86.6666666666667	88.8888888888889	92.8571428571429	100	92.8571428571429	88.2352941176471	90.9090909090909	100	76.9230769230769	82.3529411764706	72.2222222222222	93.3333333333333	100	86.9565217391304	100
scaffold441|size570437	294437	100	83.3333333333333	100	93.3333333333333	100	91.6666666666667	94.7368421052632	80	100	91.6666666666667	80	68.4210526315789	100	92.8571428571429	90	100
scaffold441|size570437	294458	100	82.3529411764706	75	81.8181818181818	100	100	90	90	85.7142857142857	92.8571428571429	94.1176470588235	93.75	100	100	85	94.1176470588235
scaffold441|size570437	294460	100	81.25	83.3333333333333	91.6666666666667	100	80	94.7368421052632	80.9523809523809	85.7142857142857	92.3076923076923	94.1176470588235	93.75	100	100	84.2105263157895	94.1176470588235
scaffold441|size570437	294480	100	87.5	76.9230769230769	92.8571428571429	100	91.6666666666667	89.4736842105263	89.4736842105263	92.3076923076923	91.6666666666667	84.6153846153846	87.5	100	100	75	88.2352941176471
scaffold441|size570437	294547	100	77.7777777777778	70	80	100	100	100	90.9090909090909	100	93.3333333333333	92.8571428571429	100	90	100	100	90
scaffold441|size570437	294698	100	92.3076923076923	83.3333333333333	87.5	100	85.7142857142857	85.7142857142857	91.6666666666667	75	83.3333333333333	60	62.5	100	100	93.75	100
scaffold441|size570437	294722	88.8888888888889	92.8571428571429	87.5	80	88.8888888888889	92.3076923076923	88.8888888888889	85.7142857142857	85.7142857142857	76.9230769230769	100	75	100	85.7142857142857	93.75	91.6666666666667
scaffold441|size570437	294755	83.3333333333333	91.6666666666667	88.8888888888889	70	77.7777777777778	100	94.7368421052632	81.25	88.8888888888889	92.3076923076923	100	76.9230769230769	100	100	80	91.6666666666667
scaffold441|size570437	294770	100	90.9090909090909	81.8181818181818	70	100	87.5	100	80	87.5	83.3333333333333	100	76.9230769230769	92.8571428571429	100	86.6666666666667	91.6666666666667
scaffold441|size570437	294851	100	55.5555555555556	90	90	100	92.8571428571429	87.5	100	83.3333333333333	86.6666666666667	100	71.4285714285714	100	87.5	92.3076923076923	91.6666666666667
scaffold441|size570437	294860	100	44.4444444444444	62.5	88.8888888888889	100	100	92.3076923076923	100	57.1428571428571	92.8571428571429	85.7142857142857	100	100	85.7142857142857	93.3333333333333	90.9090909090909
scaffold441|size570437	295405	28.5714285714286	25	25	31.5789473684211	44.4444444444444	40	25	38.0952380952381	21.4285714285714	16.6666666666667	21.4285714285714	16.6666666666667	42.1052631578947	33.3333333333333	25.9259259259259	61.5384615384615
scaffold441|size570437	295406	70	53.8461538461538	20	58.3333333333333	75	50	34.6153846153846	75	50	37.5	50	54.5454545454545	76.9230769230769	76.9230769230769	57.1428571428571	71.4285714285714
scaffold441|size570437	295423	26.3157894736842	19.047619047619	25	30	52.6315789473684	33.3333333333333	23.3333333333333	42.3076923076923	19.3548387096774	11.7647058823529	25	7.69230769230769	42.1052631578947	25	25.8064516129032	61.5384615384615
scaffold441|size570437	295424	40	61.5384615384615	23.0769230769231	63.6363636363636	62.5	53.8461538461538	31.25	69.5652173913043	47.3684210526316	33.3333333333333	33.3333333333333	60	73.3333333333333	76.4705882352941	41.3793103448276	70.5882352941177
scaffold441|size570437	295450	20.8333333333333	11.1111111111111	20	16	45.8333333333333	21.4285714285714	21.2121212121212	41.3793103448276	6.25	8.33333333333333	14.2857142857143	0	27.2727272727273	20	17.2413793103448	36.3636363636364
scaffold441|size570437	295451	43.75	35.2941176470588	17.6470588235294	54.5454545454545	52.6315789473684	44.4444444444444	18.9189189189189	46.4285714285714	28.5714285714286	26.0869565217391	24	58.3333333333333	63.1578947368421	72.2222222222222	35.7142857142857	50
scaffold441|size570437	295479	12	6.66666666666667	13.6363636363636	8	33.3333333333333	20	23.3333333333333	37.037037037037	2.77777777777778	10.5263157894737	9.375	0	27.2727272727273	15.3846153846154	13.3333333333333	21.4285714285714
scaffold441|size570437	295480	35.2941176470588	47.3684210526316	21.0526315789474	45.4545454545455	45	62.5	15.625	44.4444444444444	26.3157894736842	26.9230769230769	27.5862068965517	60	58.3333333333333	60	29.6296296296296	38.4615384615385
scaffold441|size570437	295491	18.75	9.52380952380952	6.66666666666667	0	18.75	13.3333333333333	0	0	27.7777777777778	15.3846153846154	29.0322580645161	50	70	30.7692307692308	28	39.2857142857143
scaffold441|size570437	295508	20	9.09090909090909	11.1111111111111	5.26315789473684	33.3333333333333	12.5	21.7391304347826	31.5789473684211	0	6.45161290322581	0	0	6.66666666666667	18.1818181818182	5.26315789473684	0
scaffold441|size570437	295558	40	28.5714285714286	0	50	40	77.7777777777778	17.6470588235294	45.4545454545455	18.1818181818182	30	21.0526315789474	37.5	54.5454545454545	66.6666666666667	23.8095238095238	38.4615384615385
scaffold441|size570437	295615	14.2857142857143	37.5	0	36.3636363636364	57.1428571428571	33.3333333333333	11.1111111111111	23.5294117647059	27.2727272727273	14.2857142857143	12.5	30	33.3333333333333	28.5714285714286	40	7.69230769230769
scaffold441|size570437	295673	22.7272727272727	4	11.7647058823529	6.06060606060606	9.09090909090909	8.33333333333333	16.6666666666667	13.0434782608696	0	0	10.7142857142857	10	10	33.3333333333333	18.1818181818182	6.66666666666667
scaffold441|size570437	295677	26.0869565217391	4.16666666666667	11.7647058823529	3.03030303030303	9.52380952380952	10	17.2413793103448	7.69230769230769	0	6.25	9.67741935483871	11.1111111111111	13.6363636363636	22.2222222222222	18.1818181818182	0
scaffold441|size570437	295813	21.4285714285714	9.52380952380952	14.2857142857143	8.33333333333333	23.0769230769231	6.25	25	30.7692307692308	14.8148148148148	8.33333333333333	8.33333333333333	10.5263157894737	0	16.6666666666667	27.2727272727273	0
scaffold441|size570437	295820	13.3333333333333	10.5263157894737	13.6363636363636	15.3846153846154	23.0769230769231	5	23.3333333333333	30.7692307692308	17.2413793103448	8.33333333333333	8	11.7647058823529	7.14285714285714	12.5	30.7692307692308	9.09090909090909
scaffold441|size570437	295848	7.14285714285714	8.33333333333333	8.69565217391304	6.66666666666667	15.3846153846154	3.7037037037037	16.6666666666667	29.4117647058824	7.14285714285714	0	8.57142857142857	0	5.88235294117647	30	0	0
scaffold441|size570437	295880	13.6363636363636	3.7037037037037	11.5384615384615	11.1111111111111	29.4117647058824	3.33333333333333	17.0731707317073	29.4117647058824	10.2564102564103	5.55555555555556	14.8936170212766	3.44827586206897	6.66666666666667	20	19.3548387096774	19.047619047619
scaffold441|size570437	295908	8.57142857142857	4.44444444444444	6.66666666666667	11.1111111111111	23.0769230769231	5	14.8936170212766	21.7391304347826	14	8.33333333333333	11.1111111111111	5	9.09090909090909	23.0769230769231	17.3913043478261	20
scaffold441|size570437	295910	5.71428571428571	4.25531914893617	6.25	16.2162162162162	18.5185185185185	5	15.2173913043478	26.0869565217391	7.54716981132075	4.16666666666667	5.55555555555556	2.5	2.94117647058824	6.66666666666667	17.0212765957447	4
scaffold441|size570437	295924	10.8108108108108	5.45454545454545	6.06060606060606	13.6363636363636	24.1379310344828	4.54545454545455	11.3636363636364	17.2413793103448	15.2542372881356	11.1111111111111	10.5263157894737	4.54545454545455	10.5263157894737	21.4285714285714	17.8571428571429	18.1818181818182
scaffold441|size570437	295926	5.40540540540541	5.35714285714286	5.88235294117647	11.1111111111111	25	4.54545454545455	11.3636363636364	17.2413793103448	15	11.1111111111111	12.5	4.54545454545455	10.5263157894737	14.2857142857143	16.0714285714286	21.7391304347826
scaffold441|size570437	295931	7.89473684210526	7.01754385964912	5.88235294117647	10.8695652173913	20.5882352941176	4.44444444444444	12.7659574468085	17.8571428571429	14.7540983606557	15.3846153846154	12.5	6.52173913043478	10.2564102564103	14.2857142857143	17.5438596491228	26.9230769230769
scaffold441|size570437	295957	8.10810810810811	9.25925925925926	5.26315789473684	12.1951219512195	23.0769230769231	6.25	16.6666666666667	22.5806451612903	17.4603174603175	19.2307692307692	7.40740740740741	7.54716981132075	12.1951219512195	20	18.6440677966102	25
scaffold441|size570437	295958	0	24.3243243243243	25	32.1428571428571	11.7647058823529	26.3157894736842	42.3076923076923	29.6296296296296	5.12820512820513	22.2222222222222	12.2448979591837	9.52380952380952	20.8333333333333	30	40.7407407407407	13.6363636363636
scaffold441|size570437	296004	15	17.2413793103448	24.2424242424242	22.5806451612903	20.5128205128205	8.82352941176471	30.5555555555556	30	23.4042553191489	42.8571428571429	16.6666666666667	23.4042553191489	17.8571428571429	38.4615384615385	27.6595744680851	40
scaffold441|size570437	296005	5.88235294117647	38.4615384615385	26.3157894736842	30.7692307692308	17.6470588235294	39.1304347826087	52	35.7142857142857	11.7647058823529	30.4347826086957	24.2424242424242	16.6666666666667	23.8095238095238	45.4545454545455	48.2758620689655	26.3157894736842
scaffold441|size570437	296019	20	26.9230769230769	29.6296296296296	33.3333333333333	20	12	24.2424242424242	31.25	29.2682926829268	60	16.2162162162162	22.5	31.8181818181818	60	41.6666666666667	43.4782608695652
scaffold441|size570437	296020	8.33333333333333	44.4444444444444	33.3333333333333	30.4347826086957	15.7894736842105	27.2727272727273	54.5454545454545	47.8260869565217	13.3333333333333	36.3636363636364	19.2307692307692	44.4444444444444	25	41.6666666666667	50	31.5789473684211
scaffold441|size570437	296023	21.4285714285714	26.0869565217391	32.1428571428571	43.4782608695652	23.5294117647059	12	25.8064516129032	35.7142857142857	26.3157894736842	63.6363636363636	20	29.7297297297297	28	60	48.5714285714286	42.8571428571429
scaffold441|size570437	296024	7.14285714285714	45.7142857142857	20	29.1666666666667	15.7894736842105	18.1818181818182	43.4782608695652	39.1304347826087	17.2413793103448	38.0952380952381	17.8571428571429	20	25	41.6666666666667	45.8333333333333	26.3157894736842
scaffold441|size570437	296028	20	30.4347826086957	33.3333333333333	38.0952380952381	27.2727272727273	15	25.8064516129032	40	27.027027027027	63.6363636363636	24.2424242424242	33.3333333333333	30.4347826086957	55.5555555555556	50	34.7826086956522
scaffold441|size570437	296029	16.6666666666667	44.7368421052632	25	29.1666666666667	15.7894736842105	18.1818181818182	42.8571428571429	45.8333333333333	20.6896551724138	35	17.3913043478261	30	33.3333333333333	41.6666666666667	47.6190476190476	30
scaffold441|size570437	296067	15.3846153846154	40	40.9090909090909	66.6666666666667	36	50	37.5	56.25	36	75	35	50	42.8571428571429	66.6666666666667	54.1666666666667	83.3333333333333
scaffold441|size570437	296068	41.1764705882353	41.6666666666667	27.2727272727273	38.8888888888889	11.1111111111111	35.2941176470588	34.7826086956522	50	31.5789473684211	50	44.4444444444444	22.2222222222222	27.2727272727273	60	52.9411764705882	26.6666666666667
scaffold441|size570437	296069	21.4285714285714	43.75	50	66.6666666666667	33.3333333333333	50	39.1304347826087	52.9411764705882	37.5	70	52.6315789473684	50	57.1428571428571	66.6666666666667	56	92.3076923076923
scaffold441|size570437	296070	35.2941176470588	37.1428571428571	27.2727272727273	31.5789473684211	10	35.2941176470588	34.7826086956522	50	31.5789473684211	42.8571428571429	38.8888888888889	22.2222222222222	33.3333333333333	69.2307692307692	52.9411764705882	26.6666666666667
scaffold441|size570437	296140	25	26.6666666666667	33.3333333333333	44.4444444444444	40	50	60	64.7058823529412	40	40	37.5	47.0588235294118	90	75	60	81.8181818181818
scaffold441|size570437	296141	29.4117647058824	13.6363636363636	36.3636363636364	42.8571428571429	57.1428571428571	41.6666666666667	35.2941176470588	32.1428571428571	27.7777777777778	46.6666666666667	39.1304347826087	21.4285714285714	44.4444444444444	64.2857142857143	55	54.5454545454545
scaffold441|size570437	296146	23.0769230769231	29.4117647058824	26.6666666666667	52.9411764705882	55.5555555555556	46.1538461538462	60	62.5	42.1052631578947	40	26.6666666666667	38.8888888888889	90.9090909090909	87.5	53.3333333333333	70
scaffold441|size570437	296147	29.4117647058824	16	30	57.1428571428571	66.6666666666667	50	46.6666666666667	37.037037037037	30	40	39.1304347826087	21.4285714285714	36.3636363636364	57.1428571428571	47.3684210526316	50
scaffold441|size570437	296155	15.3846153846154	33.3333333333333	23.0769230769231	43.75	75	50	44.4444444444444	56.25	47.0588235294118	37.5	38.4615384615385	66.6666666666667	83.3333333333333	71.4285714285714	66.6666666666667	70
scaffold441|size570437	296156	27.7777777777778	16.6666666666667	36.3636363636364	50	66.6666666666667	61.5384615384615	35.7142857142857	37.037037037037	33.3333333333333	37.5	27.2727272727273	21.4285714285714	50	46.6666666666667	52.6315789473684	58.3333333333333
scaffold441|size570437	296171	33.3333333333333	27.7777777777778	33.3333333333333	30	75	50	66.6666666666667	58.3333333333333	43.75	71.4285714285714	18.1818181818182	56.25	83.3333333333333	87.5	68.75	75
scaffold441|size570437	296172	43.75	14.2857142857143	33.3333333333333	41.6666666666667	60	45.4545454545455	41.6666666666667	35	52.3809523809524	41.6666666666667	40	28.5714285714286	50	58.8235294117647	61.5384615384615	66.6666666666667
scaffold441|size570437	296177	36.3636363636364	26.6666666666667	30	22.2222222222222	75	66.6666666666667	66.6666666666667	64.2857142857143	50	28.5714285714286	27.2727272727273	63.1578947368421	81.8181818181818	100	73.3333333333333	75
scaffold441|size570437	296178	43.75	19.047619047619	30	50	66.6666666666667	45.4545454545455	61.5384615384615	44.4444444444444	52.3809523809524	41.6666666666667	36.8421052631579	28.5714285714286	50	58.8235294117647	66.6666666666667	66.6666666666667
scaffold441|size570437	296182	36.3636363636364	28.5714285714286	33.3333333333333	22.2222222222222	71.4285714285714	66.6666666666667	75	42.8571428571429	52.9411764705882	50	27.2727272727273	61.1111111111111	81.8181818181818	88.8888888888889	73.3333333333333	77.7777777777778
scaffold441|size570437	296183	43.75	27.2727272727273	30	46.1538461538462	25	50	64.2857142857143	52.9411764705882	52.3809523809524	46.1538461538462	60	28.5714285714286	50	56.25	68.75	62.5
scaffold441|size570437	296198	43.75	35	37.5	58.3333333333333	75	50	76.9230769230769	52.9411764705882	47.6190476190476	41.1764705882353	55	28.5714285714286	37.5	66.6666666666667	53.8461538461538	57.1428571428571
scaffold441|size570437	296209	35.7142857142857	42.1052631578947	42.8571428571429	66.6666666666667	75	70	84.6153846153846	66.6666666666667	52.6315789473684	41.1764705882353	60	42.8571428571429	44.4444444444444	66.6666666666667	66.6666666666667	80
scaffold441|size570437	296215	41.6666666666667	42.1052631578947	42.8571428571429	61.5384615384615	66.6666666666667	63.6363636363636	100	66.6666666666667	46.6666666666667	47.0588235294118	66.6666666666667	42.8571428571429	44.4444444444444	81.8181818181818	80	80
scaffold441|size570437	296309	90	92.8571428571429	85.7142857142857	100	100	92.3076923076923	100	100	100	100	90	100	88.8888888888889	100	100	77.7777777777778
scaffold441|size570437	296312	90	92.3076923076923	100	88.8888888888889	100	84.6153846153846	94.4444444444444	92.8571428571429	100	100	90	100	100	100	94.1176470588235	88.8888888888889
scaffold441|size570437	296316	90	92.3076923076923	100	77.7777777777778	100	84.6153846153846	100	100	100	100	81.8181818181818	100	90	100	100	100
scaffold441|size570437	296415	100	100	71.4285714285714	81.8181818181818	91.6666666666667	100	100	100	90	100	88.8888888888889	100	100	100	85.7142857142857	90
scaffold441|size570437	296498	80	69.2307692307692	90	90	100	83.3333333333333	100	88.8888888888889	78.5714285714286	91.6666666666667	100	90	100	85.7142857142857	94.4444444444444	100
scaffold441|size570437	296654	100	86.6666666666667	87.5	100	93.75	92.8571428571429	84.2105263157895	80	90.9090909090909	90.4761904761905	87.5	80	100	88.8888888888889	100	100
scaffold441|size570437	296663	100	92.8571428571429	87.5	100	100	100	88.8888888888889	92.8571428571429	84.6153846153846	100	90	60	84.6153846153846	100	100	100
scaffold441|size570437	296698	100	92.8571428571429	75	87.5	100	100	90	94.4444444444444	92.3076923076923	100	90	100	90.9090909090909	60	100	100
scaffold441|size570437	297080	70	75	85.7142857142857	75	87.5	100	100	80	76.4705882352941	89.4736842105263	80	100	92.8571428571429	100	95	100
scaffold441|size570437	297087	60	66.6666666666667	85.7142857142857	72.7272727272727	85.7142857142857	100	93.75	100	66.6666666666667	88.2352941176471	80	100	100	100	100	100
scaffold441|size570437	297096	27.2727272727273	77.7777777777778	75	84.6153846153846	57.1428571428571	91.6666666666667	92.8571428571429	77.7777777777778	38.8888888888889	43.75	77.7777777777778	50	61.5384615384615	57.1428571428571	94.7368421052632	63.6363636363636
scaffold441|size570437	297103	72.7272727272727	88.8888888888889	71.4285714285714	84.6153846153846	87.5	92.8571428571429	92.3076923076923	90	31.5789473684211	86.6666666666667	0	40	33.3333333333333	100	0	36.3636363636364
scaffold441|size570437	297112	72.7272727272727	75	57.1428571428571	84.6153846153846	88.8888888888889	93.75	100	91.6666666666667	61.1111111111111	72.2222222222222	87.5	100	100	100	95	90
scaffold441|size570437	297120	80	71.4285714285714	80	91.6666666666667	88.8888888888889	100	100	100	75	63.1578947368421	85.7142857142857	100	100	90	88.2352941176471	100
scaffold441|size570437	297139	81.8181818181818	88.8888888888889	88.8888888888889	83.3333333333333	90	100	100	100	70.5882352941177	72.2222222222222	100	60	100	80	100	100
scaffold441|size570437	297189	100	100	71.4285714285714	70	100	90.9090909090909	100	100	35.2941176470588	73.3333333333333	100	40	73.3333333333333	90	93.75	45.4545454545455
scaffold441|size570437	297452	100	80	100	100	100	100	100	90.9090909090909	72.7272727272727	66.6666666666667	50	86.6666666666667	91.6666666666667	100	93.75	92.3076923076923
scaffold441|size570437	297536	100	66.6666666666667	92.3076923076923	88.8888888888889	100	100	100	93.75	80	100	100	100	81.25	90.9090909090909	89.4736842105263	100
scaffold441|size570437	297542	100	85.7142857142857	92.3076923076923	100	100	84.6153846153846	85.7142857142857	100	100	76.4705882352941	100	90.9090909090909	100	90.9090909090909	84.2105263157895	100
scaffold441|size570437	297543	85.7142857142857	90.9090909090909	83.3333333333333	100	100	88.8888888888889	94.7368421052632	100	75	91.6666666666667	85.7142857142857	81.8181818181818	87.5	100	91.6666666666667	91.6666666666667
scaffold441|size570437	297699	100	100	100	88.8888888888889	94.7368421052632	100	85.7142857142857	83.3333333333333	50	88.8888888888889	75	100	83.3333333333333	100	68.1818181818182	93.3333333333333
scaffold441|size570437	297700	100	80.9523809523809	100	100	100	90.9090909090909	100	100	83.3333333333333	66.6666666666667	75	87.5	88.8888888888889	100	100	85.7142857142857
scaffold441|size570437	297771	25	75	66.6666666666667	60	100	100	92.8571428571429	55.5555555555556	66.6666666666667	55.5555555555556	100	83.3333333333333	54.5454545454545	100	78.5714285714286	80
scaffold441|size570437	297772	25	68.75	60	53.8461538461538	50	100	75	69.2307692307692	40	40	42.8571428571429	87.5	47.3684210526316	50	77.7777777777778	85.7142857142857
scaffold441|size570437	297780	50	75	77.7777777777778	80	100	100	93.3333333333333	75	84.6153846153846	60	100	83.3333333333333	84.6153846153846	92.8571428571429	80	70
scaffold441|size570437	297781	50	86.6666666666667	60	90	100	100	90.9090909090909	100	38.4615384615385	100	40	83.3333333333333	64.7058823529412	63.6363636363636	82.3529411764706	84.6153846153846
scaffold441|size570437	298171	100	85.7142857142857	60	71.4285714285714	100	100	100	100	83.3333333333333	66.6666666666667	60	84.6153846153846	75	58.3333333333333	61.9047619047619	90.9090909090909
scaffold441|size570437	298176	100	87.5	90	71.4285714285714	90	87.5	100	94.1176470588235	90.9090909090909	66.6666666666667	62.5	83.3333333333333	100	58.3333333333333	60	100
scaffold441|size570437	298196	80	88.8888888888889	72.7272727272727	75	100	100	83.3333333333333	93.75	100	55.5555555555556	62.5	60	100	27.2727272727273	63.1578947368421	84.6153846153846
scaffold441|size570437	298220	100	61.5384615384615	77.7777777777778	71.4285714285714	100	88.8888888888889	100	100	100	52.6315789473684	50	83.3333333333333	100	44.4444444444444	55.5555555555556	100
scaffold441|size570437	298281	100	75	75	77.7777777777778	93.75	91.6666666666667	92.3076923076923	100	87.5	63.1578947368421	23.0769230769231	100	100	54.5454545454545	62.5	85.7142857142857
scaffold441|size570437	298649	75	40	40	23.0769230769231	64.2857142857143	36.3636363636364	83.3333333333333	50	31.5789473684211	20.8333333333333	0	15.3846153846154	33.3333333333333	50	10.5263157894737	54.5454545454545
scaffold441|size570437	298664	88.8888888888889	40.625	20	18.1818181818182	56.5217391304348	30.7692307692308	100	40	42.1052631578947	20.8333333333333	0	21.4285714285714	40	46.1538461538462	25	50
scaffold441|size570437	298675	30	41.1764705882353	25	16.6666666666667	39.1304347826087	40	100	38.0952380952381	10	11.5384615384615	0	21.4285714285714	0	23.0769230769231	19.047619047619	25
scaffold441|size570437	298676	50	50	75	66.6666666666667	64.2857142857143	87.5	100	91.6666666666667	0	26.6666666666667	50	0	20	25	8.33333333333333	100
scaffold441|size570437	298727	17.2413793103448	26.1538461538462	21.0526315789474	39.1304347826087	31.25	18.75	92.8571428571429	23.6842105263158	10	11.1111111111111	8.33333333333333	11.5384615384615	7.14285714285714	21.4285714285714	15.1515151515152	12.5
scaffold441|size570437	298728	26.6666666666667	20.6896551724138	66.6666666666667	47.3684210526316	45	60	84.2105263157895	90.9090909090909	0	12.5	0	11.1111111111111	9.09090909090909	17.6470588235294	4.54545454545455	40
scaffold441|size570437	298752	23.3333333333333	19.3181818181818	28.5714285714286	34.4827586206897	30.4347826086957	13.7931034482759	86.6666666666667	20	31.3725490196078	16.25	10.4166666666667	9.52380952380952	20.6896551724138	31.5789473684211	17.7777777777778	25
scaffold441|size570437	298753	53.3333333333333	26.6666666666667	71.4285714285714	57.8947368421053	55.5555555555556	44.4444444444444	84.2105263157895	60	37.5	36.3636363636364	11.7647058823529	41.6666666666667	57.1428571428571	36.8421052631579	19.047619047619	71.4285714285714
scaffold441|size570437	298754	23.3333333333333	20.6521739130435	28.5714285714286	35.4838709677419	31.1111111111111	13.3333333333333	88.2352941176471	22.5	32.1428571428571	15	12.5	12.5	20	32.4324324324324	16.6666666666667	23.8095238095238
scaffold441|size570437	298755	53.3333333333333	22.9166666666667	71.4285714285714	47.3684210526316	50	50	81.8181818181818	58.3333333333333	33.3333333333333	32.4324324324324	17.6470588235294	38.4615384615385	50	36.8421052631579	16.6666666666667	66.6666666666667
scaffold441|size570437	298781	20.5128205128205	20.1754385964912	31.8181818181818	26.8292682926829	33.9285714285714	11.1111111111111	75	20.4081632653061	27.6923076923077	12	10.7692307692308	14.7058823529412	25	23.9130434782609	13.7931034482759	20.8333333333333
scaffold441|size570437	298782	42.8571428571429	28.5714285714286	57.1428571428571	38.4615384615385	52	35.4838709677419	66.6666666666667	50	40.7407407407407	37.7777777777778	25	43.75	33.3333333333333	44.4444444444444	12.5	63.6363636363636
scaffold441|size570437	298810	26.3157894736842	12.037037037037	28.5714285714286	15.3846153846154	26.7857142857143	10.126582278481	75	17.6470588235294	29.5081967213115	12.2448979591837	7.69230769230769	10	25	22.5	8.7719298245614	17.3913043478261
scaffold441|size570437	298811	50	29.2307692307692	57.1428571428571	38.4615384615385	40	32.258064516129	68.1818181818182	25	40.7407407407407	33.3333333333333	15.7894736842105	46.6666666666667	22.2222222222222	34.4827586206897	7.89473684210526	58.3333333333333
